1	1821.8831428707595
2	1238.8922271217023
3	690.4332193942458
4	404.01529771847794
5	657.2339286887919
6	769.9852166831799
7	9706.858558993044
8	7695.110271329889
9	7516.32718756563
10	10479.906210823427
11	6379.93521521784
12	7477.361957015324
13	2624.992308259995
14	505.9179168105675
15	456.8507401283958
16	516.5617098924637
17	719.443876240369
18	2670.2392561866222
19	635.1518365189479
20	1344.3508157341475
